"img";"title";"attributes";"sub_title"
"https://berserk.ru/image/data/Берсерк/Berserk_Heroes_set-8_cards54-copy.png";"Сковавший небо";"<p> Стихия: Горы </p><p>Стоимость: 2</p><p>Здоровье: 2</p><p>Простой удар: 3</p><br>Каждый раз, когда игрок теряет одну или несколько<img alt= src=http://hobbygames.ru/image/data/Берсерк/goldpf1.png style=width: 13px; height: 13px;>, вызовите другого <strong>Сковавшего небо.</strong></img>";"Кто властвует над небом, тот властен и над землей."
"https://berserk.ru/image/cards/card-92344.jpg";"Черный единорог";"<p> Стихия: Леса </p><p>Стоимость: 6</p><p>Здоровье: 6</p><p>Простой удар: 6</p><br><p><strong>Единение 6.<br/> Гибель</strong>: уничтожить выбранное тёмное существо.</p><p><strong>Единение Х </strong>означает Гибель: Поиск существа стоимостью Х [Монета] или менее. Если карта с Единением Х получает Единение У, эта карта теряет Единение Х. Единение 0 нельзя заявлять</p>";"Остановить гарцующего единорога не дано никому из смертных."
"https://berserk.ru/image/data/Берсерк/BerserkHer/dark12-copy.png";"Змей Сота";"<p> Стихия: Тьма </p><p>Стоимость: 3</p><p>Здоровье: 4</p><p>Простой удар: 2</p><br><style type=text/css><!--td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}--></style><span 1:2,2:\u041d\u0430\u0439\u043c:= 2:13119,3:{1:0},4:{1:2,2:13421772},5:{1:[{1:2,2:0,5:{1:0}},{1:0,2:0,3:3},{1:1,2:0,4:1}]},6:{1:[{1:2,2:0,5:{1:2,2:0}},{1:0,2:0,3:3},{1:1,2:0,4:1}]},7:{1:[{1:2,2:0,5:{1:0}},{1:0,2:0,3:3},{1:1,2:0,4:1}]},8:{1:[{1:2,2:0,5:{1:2,2:0}},{1:0,2:0,3:3},{1:1,2:0,4:1}]},11:4,12:0,15:arial,16:11}= \u0421\u0443\u0449\u0435\u0441\u0442\u0432\u043e= \u0430\u0442\u0430\u043a\u0435= \u0432= \u043a\u043e\u043d\u0446\u0435= \u043f\u043e\u0433\u0438\u0431\u0430\u0435\u0442= \u043f\u043e\u043b\u0443\u0447\u0430\u0435\u0442:\n\u00ab\u041f\u0440\u0438= \u043f\u0440\u043e\u0442\u0438\u0432\u043d\u0438\u043a\u0430= \u0445\u043e\u0434\u0430\u00bb.\n}= \u2013= data-sheets-userformat={ data-sheets-value={ style=font-size:110%;font-family:Arial;><strong>Найм</strong>: Существо противника получает:<br/> «При атаке – погибает в конце хода».</span><br/>";"Черными кольцами вьется смерть."
"https://berserk.ru/image/data/Берсерк/BerserkHer/gori7-copy.png";"Зарал";"<p> Стихия: Горы </p><p>Здоровье: 27</p><br><p> Экипировки стоят на 1<img alt= src=http://hobbygames.ru/image/data/Берсерк/BerserkHer/goldpf.png style=width: 12px; height: 12px;>дешевле.</img></p><p> 2<img alt= src=http://hobbygames.ru/image/data/Берсерк/BerserkHer/goldpf.png style=width: 12px; height: 12px;><img alt= src=http://hobbygames.ru/image/data/Берсерк/BerserkHer/tappf.png style=width: 12px; height: 12px;/> : Поиск - экипировка.<br/> Если экипировка должна попасть на кладбище, вместо этого замешайте её в колоду владельца.</img></p>";""
"https://berserk.ru/image/data/Берсерк/gorii-58-copy.png";"Вараэль";"<p> Стихия: Горы </p><p>Стоимость: 3</p><p>Здоровье: 3</p><p>Простой удар: 5</p><br><strong>Скрытность. </strong><br/>Не может<strong>раскрыться</strong>в начале хода.<br/>Когда ваше заклинание уничтожает существо противника,<strong>раскройте Вараэля.</strong>";""
"https://berserk.ru/image/data/Берсерк/11 сет/BH11_158 копия.png";"Обновление";"<p> Стихия: Нейтральная </p><p>Стоимость: 4</p><br><div> Замешайте все карты с любого кладбища в колоду владельца.</div><div> Эта карта может быть найдена любым<strong> Поиском</strong> (эта особенность работает в колоде).</div>";""
"https://berserk.ru/image/data/Берсерк/stepi-536-copy.png";"Охотники за реликвиями";"<p> Стихия: Степи </p><p>Стоимость: 2</p><p>Здоровье: 1</p><p>Простой удар: 3</p><br><strong>Скрытность.</strong><br/>Когда<strong> Охотники за реликвиями раскрываются</strong>, если в вашей руке карт меньше чем у противника, возьмите 2 карты.";""
"https://berserk.ru/image/data/Берсерк/dark24copy.png";"Элевера";"<p> Стихия: Тьма </p><p>Здоровье: 23</p><br>2<img alt= src=http://hobbygames.ru/image/data/Берсерк/goldpf1.png style=width: 13px; height: 13px;><img alt= src=http://hobbygames.ru/image/data/Берсерк/tappf.png style=width: 13px; height: 13px;>, Уничтожьте ваше существо: возродите существо с меньшей стоимостью, чем вы уничтожили. </img></img>";""
"https://berserk.ru/image/data/Берсерк/gorii-534-copy.png";"Подготовить волшбу";"<p> Стихия: Горы </p><p>Стоимость: 5</p><br><strong>Поиск</strong>– заклинание стоимостью 3<img alt= src=http://hobbygames.ru/image/data/Берсерк/goldpf.png style=width: 13px; height: 13px;>,<br/> заклинание стоимостью 2<img alt= src=http://hobbygames.ru/image/data/Берсерк/goldpf.png style=width: 13px; height: 13px;>,<br/> заклинание стоимостью 1<img alt= src=http://hobbygames.ru/image/data/Берсерк/goldpf.png style=width: 13px; height: 13px;/><br/> (<em>найдите в своей колоде указанные карты и возьмите их себе в руку</em>). </img></img>";""
"https://berserk.ru/image/data/Берсерк/Berserk_Heroes_set-9_cards180_optimized.png";"Саламат";"<p> Стихия: Степи </p><p>Здоровье: 26</p><br>Когда вы сбрасываете две, или более карт, ваш противник сбрасывает карту.<br/>2<img alt= src=http://hobbygames.ru/image/data/Берсерк/goldpf1.png style=width: 13px; height: 13px;><img alt= src=http://hobbygames.ru/image/data/Берсерк/tappf.png style=width: 13px; height: 13px;>:Если у вас 0 карт в руке, возьмите карту </img></img>";""
"https://berserk.ru/image/cards/card-95437.jpg";"Травля";"<p> Стихия: Леса </p><p>Стоимость: 5</p><br>Вызовите существо стоимостью 3<img align=absmiddle border=0 height=15 src=http://berserk.ru/dic_images/91510_symbols title=Монета width=15> или менее.<br/> Если ваш герой - <strong>маг, Поиск</strong> - существо стоимостью 3<img align=absmiddle border=0 height=15 src=http://berserk.ru/dic_images/91510_symbols title=Монета width=15> или менее </img></img>";""
"https://berserk.ru/image/cards/card-87130.jpg";"Ноггл";"<p> Стихия: Леса </p><p>Стоимость: 4</p><p>Здоровье: 4</p><p>Простой удар: 4</p><br>Гибель: Каждый игрок получает 1<img align=absmiddle border=0 height=15 src=http://www.berserk.ru/dic_images/87793_symbols title=Кристалл width=15/>";"Неудержим его бег."
"https://berserk.ru/image/data/Берсерк/11 сет/BH11_31 копия.png";"Бригада";"<p> Стихия: Горы </p><p>Стоимость: 1</p><p>Здоровье: 1</p><p>Простой удар: 0</p><br>Имеет +1 к удару и жизням за каждую<strong>добытую</strong>вашими персонажами карту.";""
"https://berserk.ru/image/data/Берсерк/swamp-57-copy.png";"Бокор";"<p> Стихия: Болота </p><p>Стоимость: 3</p><p>Здоровье: 2</p><p>Простой удар: 3</p><br><strong>Найм:</strong>Вы можете<strong>отравить</strong>существо на 1.<br/><strong>Гибель:</strong>Вы можете<strong>отравить</strong>существо на 1.<br/>(<em>Отравленный персонаж в начале своего хода ранится на значение его Отравления.</em>)";""
"https://berserk.ru/image/cards/card-95747.jpg";"Шаграш";"<p> Стихия: Степи </p><p>Стоимость: 4</p><p>Здоровье: 4</p><p>Простой удар: 3</p><br><strong>Гнев. Опыт в атаке. Рывок.</strong>";"У нас неосталось выора, кроме как вести войну против всех"
"https://berserk.ru/image/data/Берсерк/multi517-copy.png";"Пламя жизни";"<p> Стихия: Степи Леса </p><p>Стоимость: 2</p><br>Ранить существо на 3, излечить существо на 3.";"Шаманы племени Ястреба проводят большинство своих ритуалов с огнем, возженном при последних лучах солнца."
"https://berserk.ru/image/data/Берсерк/stepi14copy.png";"Искажение реальности";"<p> Стихия: Степи </p><p>Стоимость: 0</p><p>Здоровье: 2</p><p>Простой удар: 2</p><br>Уничтожьте<strong>событие</strong>или<strong>местность</strong>стоимостью Х.<br/>Ранить героя противника на Х.";"Призрачные очертания оазиса поплыли в воздухе и расстворились совсем.Эр-Мариб довольно ухмыльнулся."
"https://berserk.ru/image/cards/card-87334.jpg";"Виата";"<p> Стихия: Нейтральная </p><p>Стоимость: 2</p><p>Здоровье: 3</p><p>Простой удар: 1</p><br>Найм: Излечить выбранное существо на 2, снимите с него все эффекты.";"Когда доставлено одно послание, всегда найдется и другое."
"https://berserk.ru/image/cards/card-87238.jpg";"Пиф";"<p> Стихия: Горы </p><p>Стоимость: 1</p><p>Здоровье: 3</p><p>Простой удар: 1</p><br><img align=absmiddle border=0 height=15 src=http://www.berserk.ru/dic_images/50332_symbols title=Поворот width=15>: Пуф получает +2 к выстрелу до конца хода. </img>";"Заряжай!"
"https://berserk.ru/image/data/Берсерк/Berserk_Heroes_set-8_cards187-copy.png";"Теури";"<p> Стихия: Нейтральная </p><p>Стоимость: 6</p><p>Здоровье: 11</p><p>Простой удар: 5</p><br><strong>Найм:</strong>Ранить<strong>Теури</strong>на 6,<strong>излечить</strong>героя на 6.";""
"https://berserk.ru/image/data/Берсерк/Berserk_Heroes_set-7_cards-PRINT97-copy.png";"Мехакванит";"<p> Стихия: Болота </p><p>Стоимость: 2</p><p>Здоровье: 3</p><p>Простой удар: 4</p><br>Когда становится целью заклинания, уничтожьте<strong>Мехакванита</strong>.";"С этими акванитами вечно одна и та же история!"
"https://berserk.ru/image/cards/card-91073.jpg";"Файет";"<p> Стихия: Леса </p><p>Стоимость: 3</p><p>Здоровье: 3</p><p>Простой удар: 3</p><br><strong>Найм:</strong>Выбранное существо теряет особенности.";"«Дать жизнь куда сложнее, чем отнять её»."
"https://berserk.ru/image/cards/card-91097.jpg";"Демоненок";"<p> Стихия: Тьма </p><p>Стоимость: 1</p><p>Здоровье: 1</p><p>Простой удар: 1</p><br><strong>Инкарнация 1.</strong>";"Не смотри на его рост – легкой расправы не будет."
"https://berserk.ru/image/data/Берсерк/forest23copy.png";"Эльфийский охотник";"<p> Стихия: Леса </p><p>Стоимость: 1</p><p>Здоровье: 1</p><p>Простой удар: 1</p><br><strong>Найм: Выстрел</strong>на 1.<br/>(<em>Выстрел – атака, которая наносит раны персонажу противника безответно. От выстрела нельзя назначить защитника.</em>)";""
"https://berserk.ru/image/data/Берсерк/Berserk_Heroes_set-8_cards73-copy.png";"Мифрильный скакун";"<p> Стихия: Леса </p><p>Стоимость: 3</p><p>Здоровье: 2</p><p>Простой удар: 2</p><br><strong>Модуль.<br/> Найм: Подготовьте</strong>это существо.";"Отбрось сомнения и мчи навстречу судьбе.Тефия"
"https://berserk.ru/image/data/Берсерк/neutral-524-copy.png";"Гаррота";"<p> Стихия: Нейтральная </p><p>Стоимость: 5</p><p>Здоровье: 5</p><p>Простой удар: 2</p><br><strong>Найм: Раскройте</strong>любое количество ваших существ; каждое существо,<strong>раскрытое</strong>таким образом, получает +1 к удару до конца хода.";""
"https://berserk.ru/image/data/Берсерк/11 сет/BH11_147 копия.png";"Всепоглощение";"<p> Стихия: Нейтральная </p><p>Стоимость: 8</p><br><div> Ваш герой добывает <strong>Всепоглощение</strong>. </div><div> Уничтожьте всех существ </div><div> и все карты поддержки. </div><div> Игроки сбрасывают свои руки, </div><div> затем замешивают свои кладбища </div><div> в колоды и берут по 4 карты.</div>";""
"https://berserk.ru/image/data/Берсерк/Berserk_Heroes_set-9_cards178_optimized.png";"Эвтэрпа";"<p> Стихия: Болота </p><p>Здоровье: 26</p><br>Когда вы берете вторую карту за ход,<strong>излечите Эвтэрпу</strong>на 2.<br/>2<img alt= src=http://hobbygames.ru/image/data/Берсерк/goldpf1.png style=width: 13px; height: 13px;><img alt= src=http://hobbygames.ru/image/data/Берсерк/tappf.png style=width: 13px; height: 13px;>: <strong>Поместите </strong>в вашу колоду <strong>Попутный ветер</strong>. </img></img>";""
